Id,Weekly_Sales
7_44_2012-11-2,1073.7803416666661
7_44_2012-11-9,2010.2399705357147
7_44_2012-11-16,5235.091825000003
7_44_2012-11-23,2740.242075
7_44_2012-11-30,3901.0404264880954
7_44_2012-12-7,84.88813958333337
7_44_2012-12-14,3093.8395895833337
7_44_2012-12-21,22201.763062500006
7_44_2012-12-28,34075.591200595234
7_44_2013-1-4,2005.4463639880953
7_44_2013-1-11,5283.648212499998
7_44_2013-1-18,4299.995853869048
7_44_2013-1-25,15494.48945
7_44_2013-2-1,1835.654107142857
7_44_2013-2-8,44.31189791666668
7_44_2013-2-15,1622.2120529761908
7_44_2013-2-22,56.75840694444446
7_44_2013-3-1,8947.719402083332
7_44_2013-3-8,5921.475647023808
7_44_2013-3-15,1879.2420339285716
7_44_2013-3-22,236.92494791666664
7_44_2013-3-29,4735.223350000001
7_44_2013-4-5,2526.4848330357145
7_44_2013-4-12,44265.34175624999
7_44_2013-4-19,9970.018691666666
7_44_2013-4-26,5847.895297916669
7_44_2013-5-3,517.14278125
7_44_2013-5-10,7374.211325595233
7_44_2013-5-17,8485.650563392855
7_44_2013-5-24,1606.1687145833337
7_44_2013-5-31,1641.9292729166664
7_44_2013-6-7,13063.25338541667
7_44_2013-6-14,17679.72662827382
7_44_2013-6-21,13287.033525000003
7_44_2013-6-28,27769.174283333345
7_44_2013-7-5,1967.1929062500003
7_44_2013-7-12,995.8203312500003
7_44_2013-7-19,31927.265074999996
7_44_2013-7-26,1692.8465348214286
7_45_2012-11-2,4954.5515354166655
7_45_2012-11-9,241.6252169642856
7_45_2012-11-16,11601.152743749997
7_45_2012-11-23,25431.987447916665
7_45_2012-11-30,8944.714839583332
7_45_2012-12-7,14699.885143750002
7_45_2012-12-14,12813.175811904764
7_45_2012-12-21,4904.479850000002
7_45_2012-12-28,9880.933030357144
7_45_2013-1-4,14233.987220833335
7_45_2013-1-11,27395.654849404767
7_45_2013-1-18,18161.96827023809
7_45_2013-1-25,14415.653485416662
7_45_2013-2-1,4121.789800000002
7_45_2013-2-8,15874.640513392858
7_46_2012-11-2,9582.57054345238
7_46_2012-11-9,7669.7983377976225
7_46_2012-11-16,5463.713653869048
7_46_2012-11-23,2401.089517857143
7_46_2012-11-30,3345.440491666667
7_46_2012-12-7,2094.576479166667
7_46_2012-12-14,6579.330227083333
7_46_2012-12-21,13236.5368125
7_46_2012-12-28,3430.144358333332
7_46_2013-1-4,5647.568937500002
7_46_2013-1-11,1924.3720374999998
7_46_2013-1-18,792.5420366071431
7_46_2013-1-25,275.59844791666654
7_46_2013-2-1,1409.5372639880948
7_46_2013-2-8,1150.344902083333
7_46_2013-2-15,1775.2919729166667
7_46_2013-2-22,5460.772739583336
7_46_2013-3-1,2631.415741666665
7_46_2013-3-8,5215.212803571429
7_46_2013-3-15,168.3823124999999
7_46_2013-3-22,2724.425775297619
7_46_2013-3-29,22248.202992559523
7_46_2013-4-5,36803.572574999984
7_46_2013-4-12,1932.6758782738095
7_46_2013-4-19,5379.241707142857
7_46_2013-4-26,3872.4962124999997
7_46_2013-5-3,15694.293899999999
7_46_2013-5-10,1662.4493988095237
7_46_2013-5-17,1314.809238690476
7_46_2013-5-24,7890.192942261902
7_46_2013-5-31,6563.056431547617
7_46_2013-6-7,1788.4282943452386
7_46_2013-6-14,179.04055208333335
7_46_2013-6-21,4739.677216666669
7_46_2013-6-28,2372.3105291666666
7_46_2013-7-5,44546.69823125
7_46_2013-7-12,10139.477718749997
7_46_2013-7-19,5743.815900000001
7_46_2013-7-26,517.6323229166667
7_47_2012-12-28,7222.58932767857
7_47_2013-2-1,8710.94278154762
7_47_2013-3-15,1596.3021532738098
7_47_2013-5-10,1670.3980062500002
7_47_2013-6-14,13464.154414285711
7_48_2012-11-2,17397.78908125
7_48_2012-11-9,13097.61886011905
7_48_2012-11-16,29319.869788392873
7_48_2012-11-23,2049.2183958333344
7_48_2012-11-30,1228.3068476190479
7_48_2012-12-7,31204.456195833325
7_48_2012-12-14,1773.0215232142855
7_48_2012-12-21,4665.546086805554
7_48_2012-12-28,231.6685958333333
7_48_2013-1-4,12086.54790625
7_48_2013-1-11,25930.920222916662
7_48_2013-1-18,8951.310032440477
7_48_2013-1-25,14790.797970833333
7_48_2013-2-1,13342.792224404766
7_48_2013-2-8,4971.030293750001
7_48_2013-2-15,10220.269534523812
7_48_2013-2-22,14074.5841125
7_48_2013-3-1,26003.881199999996
7_48_2013-3-8,18311.789108333327
7_48_2013-3-15,14281.36404315476
7_48_2013-3-22,3759.975491666667
7_48_2013-3-29,15859.903796428573
7_48_2013-4-5,9047.327814285713
7_48_2013-4-12,7033.876375297623
7_48_2013-4-19,5112.861403869048
7_48_2013-4-26,2558.3675053571424
7_48_2013-5-3,3404.5036458333343
7_48_2013-5-10,2046.2194791666666
7_48_2013-5-17,6369.297320833333
7_48_2013-5-24,13100.271318750001
7_48_2013-5-31,3143.8443928571423
7_48_2013-6-7,5663.863721130956
7_48_2013-6-21,1913.8169020833332
7_48_2013-6-28,755.287729166667
7_48_2013-7-12,308.16581874999986
7_48_2013-7-19,1457.0772041666667
7_48_2013-7-26,1147.8851166666664
7_49_2012-11-2,2021.902041369048
7_49_2012-11-9,5629.854427083335
7_49_2012-11-16,2561.344204166666
7_49_2012-11-23,4613.326878571429
7_49_2012-11-30,71.35708750000002
7_49_2012-12-7,2918.2806645833334
7_49_2012-12-14,22668.18488839286
7_49_2012-12-21,36599.49003809523
7_49_2012-12-28,1939.3654074404767
7_49_2013-1-4,5378.532264583332
7_49_2013-1-11,3857.221294940476
7_49_2013-1-18,15574.873289583335
7_49_2013-1-25,1527.1076488095237
7_49_2013-2-1,39.61399583333334
7_49_2013-2-8,1226.553032142857
7_49_2013-2-15,6168.441895833334
7_49_2013-2-22,519.4542511904763
7_49_2013-3-1,1735.8660755952383
7_49_2013-3-8,181.12709970238095
7_49_2013-3-15,3478.9061473214288
7_49_2013-3-22,2397.1573312499995
7_49_2013-3-29,45037.588902083335
7_49_2013-4-12,10176.029545833331
7_49_2013-4-19,5554.362175000002
7_49_2013-4-26,528.8676416666666
7_49_2013-6-14,7102.675967261904
7_49_2013-6-21,8698.197023214288
7_49_2013-7-12,1588.9597250000004
7_49_2013-7-19,1665.2738354166668
7_49_2013-7-26,13601.275991666666
7_52_2012-11-2,17540.79864375
7_52_2012-11-9,13040.712410119047
7_52_2012-11-16,28531.228895833337
7_52_2012-11-23,2030.044416666667
7_52_2012-11-30,1026.2749577380955
7_52_2012-12-7,31469.9990875
7_52_2012-12-14,1726.4717166666662
7_52_2012-12-21,4525.295949999999
7_52_2012-12-28,240.94055863095235
7_52_2013-1-4,12122.156189583335
7_52_2013-1-11,25494.189308333327
7_52_2013-1-18,9008.360913690474
7_52_2013-1-25,14884.077720833335
7_52_2013-2-1,13158.39558482143
7_52_2013-2-8,4956.748147916669
7_52_2013-2-15,10197.426722023814
7_52_2013-2-22,14124.214016666665
7_52_2013-3-1,25668.831981249994
7_52_2013-3-8,18824.710549999993
7_52_2013-3-15,14462.210835416661
7_52_2013-3-22,3794.6689104166667
7_52_2013-3-29,15876.678065773816
7_52_2013-4-5,9323.11383095238
7_52_2013-4-12,6944.691139880958
7_52_2013-4-19,5031.048693452382
7_52_2013-4-26,3131.1819520833333
7_52_2013-5-3,2027.098635416667
7_52_2013-5-10,6347.024027083333
7_52_2013-5-17,12519.886012500001
7_52_2013-5-24,3055.951167857142
7_52_2013-5-31,5234.396683928573
7_52_2013-6-7,1887.02747827381
7_52_2013-6-14,712.1297249999999
7_52_2013-6-21,313.5862708333332
7_52_2013-6-28,1417.5153916666663
7_52_2013-7-5,1166.1430958333328
7_52_2013-7-12,2073.2789622023815
7_52_2013-7-19,5421.069353869048
7_52_2013-7-26,2547.5364041666653
7_54_2012-11-2,3903.5672946428576
7_54_2012-11-16,68.03507708333336
7_54_2012-11-23,2831.8559833333334
7_54_2012-11-30,22537.973520833337
7_54_2012-12-7,36986.58144226189
7_54_2012-12-14,1952.973379166667
7_54_2012-12-21,5256.699014583333
7_54_2012-12-28,3772.9708241071435
7_54_2013-1-4,15291.379822916668
7_54_2013-1-11,1497.074107142857
7_54_2013-1-25,44.03516875000001
7_54_2013-2-1,1221.409923809524
7_54_2013-2-8,6422.797393750001
7_54_2013-3-1,469.3469238095239
7_54_2013-3-8,1803.0881485119048
7_54_2013-3-22,41.18861875000001
7_54_2013-3-29,173.48334970238096
7_54_2013-5-10,3212.9924104166666
7_54_2013-6-7,2413.859739583333
7_54_2013-6-28,44643.50630833333
7_54_2013-7-5,10187.04918125
7_54_2013-7-19,5596.65470029762
7_54_2013-7-26,559.3812708333332
7_55_2012-11-2,7007.269498511903
7_55_2012-11-9,8694.783695833337
7_55_2012-11-16,1593.8729416666667
7_55_2012-11-23,1625.7163312500002
7_55_2012-11-30,12995.301491666669
7_55_2012-12-7,17154.276185416675
7_55_2012-12-14,13019.509535119043
7_55_2012-12-21,28105.723812500008
7_55_2012-12-28,2033.0090666666667
7_55_2013-1-4,1042.2337494047622
7_55_2013-1-11,31400.55748124999
7_55_2013-1-18,1686.3731139880952
7_55_2013-1-25,4498.5751041666645
7_55_2013-2-1,246.14307946428568
7_55_2013-2-8,11878.821283333335
7_55_2013-2-15,25966.36414375
7_55_2013-2-22,8930.391552083336
7_55_2013-3-1,14960.87224107143
7_55_2013-3-8,13341.192672321431
7_55_2013-3-15,5089.71213125
7_55_2013-3-22,10297.944464583336
7_55_2013-3-29,14209.563508333338
7_55_2013-4-5,27006.985161904762
7_55_2013-4-12,18287.670870238093
7_55_2013-4-19,14465.62750565476
7_55_2013-4-26,3724.9231020833345
7_55_2013-5-3,15809.199913095243
7_55_2013-5-10,9440.044197619047
7_55_2013-5-17,6937.813889880956
7_55_2013-5-24,5152.105733035716
7_55_2013-5-31,2482.564653273809
7_55_2013-6-7,1653.6079270833332
7_55_2013-6-14,3118.375697916667
7_55_2013-6-21,2013.1663333333338
7_55_2013-6-28,6438.653508333333
7_55_2013-7-5,12438.262212500002
7_55_2013-7-12,3462.5041928571422
7_55_2013-7-19,5237.426824404763
7_55_2013-7-26,1962.514058333333
7_56_2012-11-2,775.2884354166667
7_56_2012-11-9,335.7823291666665
7_56_2012-11-16,1511.1324499999998
7_56_2012-11-23,1189.3084749999996
7_56_2012-11-30,2147.098927380953
7_56_2012-12-7,5606.675862500002
7_56_2012-12-14,2644.054122916666
7_56_2012-12-21,4663.175295238096
7_56_2012-12-28,83.4249416666667
7_56_2013-1-4,2786.623833333334
7_56_2013-1-11,22695.98485416667
7_56_2013-1-18,38038.84532916667
7_56_2013-1-25,2084.85845952381
7_56_2013-2-1,5400.184606249999
7_56_2013-2-8,3889.428030357143
7_56_2013-2-15,15450.287781249997
7_56_2013-2-22,1442.796875
7_56_2013-3-1,43.76059583333336
7_56_2013-3-8,1293.9009029761903
7_56_2013-3-15,6182.736145833333
7_56_2013-3-22,414.7274074404763
7_56_2013-3-29,2268.5154880952377
7_56_2013-4-5,35.35006250000001
7_56_2013-4-12,177.95251636904763
7_56_2013-4-19,3635.257214583333
7_56_2013-4-26,2500.2967541666667
7_56_2013-5-3,44760.49085833333
7_56_2013-5-10,10188.857166666668
7_56_2013-5-17,5596.465033630955
7_56_2013-5-24,310.2877895833332
7_56_2013-5-31,7232.6422422619025
7_56_2013-6-7,8771.697255357147
7_56_2013-6-14,1616.4799520833335
7_56_2013-6-21,1795.3973062499997
7_56_2013-6-28,11331.077318750002
7_56_2013-7-5,16486.885047916672
7_56_2013-7-12,13046.06293095238
7_56_2013-7-19,28551.911716666666
7_56_2013-7-26,2083.270779166666
7_58_2012-11-2,921.5961431547623
7_58_2012-11-9,30172.378714583338
7_58_2012-11-16,1753.7170410714284
7_58_2012-11-23,4446.314812499999
7_58_2012-11-30,249.61557113095233
7_58_2012-12-7,10761.761349999997
7_58_2012-12-14,25058.224883333332
7_58_2012-12-21,7997.000509523808
7_58_2012-12-28,13807.132918154768
7_58_2013-1-4,13130.515501488098
7_58_2013-1-11,5014.044481845236
7_58_2013-1-18,10622.182891071432
7_58_2013-1-25,13607.625787499997
7_58_2013-2-1,18891.699029464286
7_58_2013-2-8,17524.385060416666
7_58_2013-2-15,15295.906359375
7_58_2013-2-22,4647.600022916668
7_58_2013-3-1,15094.713862797624
7_58_2013-3-8,9287.117008035715
7_58_2013-3-15,11016.875156249997
7_58_2013-3-22,5747.422331250002
7_58_2013-3-29,807.2217708333332
7_58_2013-4-5,2838.8691770833334
7_58_2013-4-12,1826.7014008928575
7_58_2013-4-19,6538.514883333335
7_58_2013-4-26,12233.319334821432
7_58_2013-5-3,2777.7089622023805
7_58_2013-5-10,4532.695708333333
7_58_2013-5-17,2084.9772645833336
7_58_2013-5-24,788.9826220238095
7_58_2013-6-7,214.75870000000003
7_58_2013-6-14,1207.438993452381
7_58_2013-6-21,1274.32358125
7_58_2013-7-5,1426.7986479166664
7_58_2013-7-12,5958.456629166667
7_58_2013-7-19,2507.2310104166663
7_58_2013-7-26,5252.130012499999
7_59_2012-11-2,704.9008125000001
7_59_2012-11-9,2760.985412797619
7_59_2012-11-16,22518.55839583334
7_59_2012-11-23,34060.659864583344
7_59_2012-11-30,1117.506304464286
7_59_2012-12-7,6881.4633437500015
7_59_2012-12-14,3702.8643776785707
7_59_2012-12-21,11261.664062500005
7_59_2012-12-28,1213.5483041666664
7_59_2013-1-4,1752.5608782738095
7_59_2013-1-18,5929.662496428571
7_59_2013-1-25,759.8551145833336
7_59_2013-2-1,822.096613095238
7_59_2013-2-22,237.88615624999997
7_59_2013-3-1,4454.796202083335
7_59_2013-3-8,2278.949102083332
7_59_2013-3-22,32997.15602916667
7_59_2013-4-19,9102.786902083331
7_59_2013-4-26,5966.025369444444
7_59_2013-6-14,468.33478125
7_59_2013-6-21,4854.625362500001
7_59_2013-7-12,8445.188389880956
7_60_2012-11-2,1472.6496208333328
7_60_2012-11-9,1984.753833333333
7_60_2012-11-16,10309.205687499998
7_60_2012-11-23,16151.904739583344
7_60_2012-11-30,12822.173110416674
7_60_2012-12-7,21636.67791934524
7_60_2012-12-14,1211.4044062500002
7_60_2012-12-21,551.987379761905
7_60_2012-12-28,27268.141275
7_60_2013-1-4,1307.0635520833334
7_60_2013-1-11,2173.0671416666664
7_60_2013-1-18,310.54305833333336
7_60_2013-1-25,11192.961431249996
7_60_2013-2-1,25084.223479166663
7_60_2013-2-8,8244.363028273809
7_60_2013-2-15,13778.220497916675
7_60_2013-2-22,12928.011043750006
7_60_2013-3-1,4850.167668154761
7_60_2013-3-8,10726.92134732143
7_60_2013-3-15,13876.186633333335
7_60_2013-3-22,19938.346825297624
7_60_2013-3-29,17777.754097916662
7_60_2013-4-5,15251.989966517862
7_60_2013-4-12,5552.012625595238
7_60_2013-4-19,15153.779856547626
7_60_2013-4-26,9301.488018452383
7_60_2013-5-3,11792.502606249996
7_60_2013-5-10,5392.13466011905
7_60_2013-5-17,1745.8580479166667
7_60_2013-5-24,863.1429666666667
7_60_2013-5-31,3111.2471666666665
7_60_2013-6-7,1858.194749107143
7_60_2013-6-14,6233.452931250001
7_60_2013-6-21,13239.779318750001
7_60_2013-6-28,2706.1926604166665
7_60_2013-7-5,4845.538620833335
7_60_2013-7-12,2096.972229166666
7_60_2013-7-19,798.1808199404762
7_60_2013-7-26,220.73420833333336
7_67_2012-11-2,1258.9105556547615
7_67_2012-11-9,1283.8344372023807
7_67_2012-11-16,1453.3100750000003
7_67_2012-11-23,5819.091568749999
7_67_2012-11-30,2157.398526488095
7_67_2012-12-7,5425.4492500000015
7_67_2012-12-14,682.9196458333334
7_67_2012-12-21,2744.8844729166663
7_67_2012-12-28,22520.167531250005
7_67_2013-1-4,33130.764241666664
7_67_2013-1-11,1077.6101470238095
7_67_2013-1-18,6979.785093750004
7_67_2013-1-25,3694.4126985119046
7_67_2013-2-1,11739.652118750006
7_67_2013-2-8,-136.8208125
7_67_2013-2-15,1219.4595958333332
7_67_2013-2-22,1665.0991991071428
7_67_2013-3-1,53.973604166666675
7_67_2013-3-8,5621.970591666667
7_67_2013-3-15,1141.5606874999996
7_67_2013-3-22,784.186013095238
7_67_2013-3-29,221.22286458333338
7_67_2013-4-5,4468.029741666668
7_67_2013-4-12,2081.040602083333
7_67_2013-4-19,32296.869454166666
7_67_2013-4-26,9067.441312499997
7_67_2013-5-3,5934.602650694444
7_67_2013-5-10,525.2851145833333
7_67_2013-5-17,5224.77318125
7_67_2013-5-24,8357.684193750001
7_67_2013-5-31,1487.2678854166666
7_67_2013-6-7,1999.5934625000002
7_67_2013-6-14,10637.652797916668
7_67_2013-6-21,16399.40680327382
7_67_2013-6-28,13043.69943958334
7_67_2013-7-5,24226.31396517858
7_67_2013-7-12,1245.2146541666666
7_67_2013-7-19,436.5193580357142
7_67_2013-7-26,27562.21563958333
7_71_2012-11-2,1333.3768854166667
7_71_2012-11-9,2239.2891437499998
7_71_2012-11-16,301.86898541666676
7_71_2012-11-23,9741.317304166663
7_71_2012-11-30,24922.27866666666
7_71_2012-12-7,7866.146807440472
7_71_2012-12-14,13826.554222916675
7_71_2012-12-21,12585.888303571432
7_71_2012-12-28,4919.741558333332
7_71_2013-1-4,10971.097133333333
7_71_2013-1-11,13742.028425
7_71_2013-1-18,24174.187111011914
7_71_2013-1-25,18042.845616666666
7_71_2013-2-1,14860.961384375003
7_71_2013-2-8,5259.660529761905
7_71_2013-2-15,15201.851856845242
7_71_2013-2-22,8637.558197916665
7_71_2013-3-1,23974.06356815477
7_71_2013-3-8,5361.777466666667
7_71_2013-3-15,1283.4887145833338
7_71_2013-3-22,492.0059270833335
7_71_2013-3-29,2965.3595270833343
7_71_2013-4-5,1819.5575845238097
7_71_2013-4-12,6104.847427083335
7_71_2013-4-19,13254.296729166666
7_71_2013-4-26,2595.249791666666
7_71_2013-5-3,5106.922853273811
7_71_2013-5-10,2006.2515229166663
7_71_2013-5-17,803.2019000000003
7_71_2013-5-24,180.81452083333338
7_71_2013-5-31,1246.6771958333327
7_71_2013-6-7,1228.2003562499997
7_71_2013-6-14,1409.7683281249997
7_71_2013-6-21,5887.0587916666655
7_71_2013-6-28,2105.5083931547615
7_71_2013-7-5,5387.722639583334
7_71_2013-7-12,661.4573958333333
7_71_2013-7-19,2702.571409821428
7_71_2013-7-26,22566.5043154762
7_72_2012-11-2,32739.90539791667
7_72_2012-11-9,1151.6421645833336
7_72_2012-11-16,6814.51568184524
7_72_2012-11-23,3405.852633333333
7_72_2012-11-30,12093.915538988098
7_72_2012-12-7,1216.8097053571425
7_72_2012-12-14,1371.9444449404762
7_72_2012-12-21,4838.345137499999
7_72_2012-12-28,5332.737072916667
7_72_2013-1-4,886.1093214285714
7_72_2013-1-11,232.98398958333328
7_72_2013-1-18,4580.116870833333
7_72_2013-1-25,2177.8717187499997
7_72_2013-2-1,31793.67458333334
7_72_2013-2-8,9108.497753273808
7_72_2013-2-15,5979.178288194445
7_72_2013-2-22,551.4808166666669
7_72_2013-3-1,5101.314804166665
7_72_2013-3-8,8506.998414880954
7_72_2013-3-15,1474.0246375
7_72_2013-3-22,1994.8431479166666
7_72_2013-3-29,10434.346485416669
7_72_2013-4-5,15707.691358333337
7_72_2013-4-12,12623.689577083338
7_72_2013-4-19,24137.081575595243
7_72_2013-4-26,1236.0891999999997
7_72_2013-5-3,475.66324791666676
7_72_2013-5-10,28360.275006250005
7_72_2013-5-17,1456.5346937499999
7_72_2013-5-24,2160.5537562500003
7_72_2013-5-31,322.7089083333333
7_72_2013-6-7,9677.95201458333
7_72_2013-6-14,24729.627624999997
7_72_2013-6-21,7848.049282440475
7_72_2013-6-28,13738.670231250004
7_72_2013-7-5,11079.366603571429
7_72_2013-7-12,4387.082862946429
7_72_2013-7-19,10484.101437500003
7_72_2013-7-26,13510.660364583333
7_74_2012-11-2,23426.123625297612
7_74_2012-11-9,17748.047113988097
7_74_2012-11-16,14637.834492708342
7_74_2012-11-23,5500.4556416666655
7_74_2012-11-30,14754.763823511908
7_74_2012-12-7,8651.948829166666
7_74_2012-12-14,19206.776883333332
7_74_2012-12-21,5649.018422916664
7_74_2012-12-28,631.9099041666668
7_74_2013-1-4,2845.306845833334
7_74_2013-1-11,1732.945601190476
7_74_2013-1-18,6478.952579166666
7_74_2013-1-25,13087.102983333336
7_74_2013-2-1,2711.2815791666662
7_74_2013-2-8,4904.446070833334
7_74_2013-2-15,1948.0554562500001
7_74_2013-2-22,769.1877604166667
7_74_2013-3-1,191.24894404761898
7_74_2013-3-8,1101.80196547619
7_74_2013-3-15,1199.1939458333334
7_74_2013-3-22,826.1259014880956
7_74_2013-3-29,5899.3502145833345
7_74_2013-4-5,1951.1587020833326
7_74_2013-4-12,5142.219964583334
7_74_2013-4-19,661.3730708333333
7_74_2013-4-26,2567.42745
7_74_2013-5-3,21899.4362
7_74_2013-5-10,31887.350187499997
7_74_2013-5-17,1068.0812333333338
7_74_2013-5-24,6766.865644345242
7_74_2013-5-31,3356.2643622023797
7_74_2013-6-7,11661.508812202384
7_74_2013-6-14,1650.501895833333
7_74_2013-6-21,1907.1423741071426
7_74_2013-6-28,7470.17755863095
7_74_2013-7-5,10417.440316666669
7_74_2013-7-12,853.2316651785713
7_74_2013-7-19,228.8465729166666
7_74_2013-7-26,4667.566866666669
7_79_2012-11-2,2205.721058333332
7_79_2012-11-9,33232.41436160714
7_79_2012-11-16,9000.362161607143
7_79_2012-11-23,5685.153279166669
7_79_2012-11-30,458.0876875000002
7_79_2012-12-7,4919.945316666667
7_79_2012-12-14,8238.168598214286
7_79_2012-12-21,1535.730130059524
7_79_2012-12-28,2049.7903166666674
7_79_2013-1-4,9231.755122023813
7_79_2013-1-11,15887.253183333343
7_79_2013-1-18,12608.41168958334
7_79_2013-1-25,22661.903435416672
7_79_2013-2-1,1237.4781812500003
7_79_2013-2-8,577.6786020833333
7_79_2013-2-15,26741.371697916667
7_79_2013-2-22,1382.8709104166667
7_79_2013-3-1,2096.1135708333336
7_79_2013-3-8,295.80427708333343
7_79_2013-3-15,9901.6480875
7_79_2013-3-22,24907.564560416657
7_79_2013-3-29,7754.679086607143
7_79_2013-4-5,13620.685897916668
7_79_2013-4-12,10734.597884821425
7_79_2013-4-19,4363.295221279762
7_79_2013-4-26,10768.326416666669
7_79_2013-5-3,13531.1111
7_79_2013-5-10,23370.086562797616
7_79_2013-5-17,17834.909426488095
7_79_2013-5-24,14635.976888541674
7_79_2013-5-31,5500.412577083332
7_79_2013-6-7,14662.517067261908
7_79_2013-6-14,8580.137941666664
7_79_2013-6-21,20712.520516666664
7_79_2013-6-28,5772.550377083333
7_79_2013-7-5,627.5926041666669
7_79_2013-7-12,2813.570033333334
7_79_2013-7-19,1715.3475928571424
7_79_2013-7-26,6480.581614583332
7_80_2012-11-2,12128.736389583333
7_80_2012-11-9,2709.06163125
7_80_2012-11-16,4395.416712499999
7_80_2012-11-23,2065.786420833333
7_80_2012-11-30,819.4420354166668
7_80_2012-12-7,188.8539395833333
7_80_2012-12-14,1095.2686592261903
7_80_2012-12-21,1131.3045937499999
7_80_2012-12-28,795.5382401785716
7_80_2013-1-4,5972.371647916667
7_80_2013-1-11,1845.6273541666665
7_80_2013-1-18,5235.400850000001
7_80_2013-1-25,659.5372708333332
7_80_2013-2-1,2553.424897916667
7_80_2013-2-8,21818.783120833337
7_80_2013-2-15,31916.892591666663
7_80_2013-2-22,1051.2478895833335
7_80_2013-3-1,6746.621465178575
7_80_2013-3-8,3176.4674059523804
7_80_2013-3-15,11780.287593452382
7_80_2013-3-22,1430.2383541666663
7_80_2013-3-29,1842.6767907738092
7_80_2013-4-5,7428.619091666666
7_80_2013-4-12,10764.406870833333
7_80_2013-4-19,243.3219895833332
7_80_2013-4-26,4949.098693749999
7_80_2013-5-3,2075.7365937499994
7_80_2013-5-10,32020.807049107145
7_80_2013-5-17,9085.127051190477
7_80_2013-5-24,5654.759456250003
7_80_2013-5-31,228.44426041666648
7_80_2013-6-7,4664.95470625
7_80_2013-6-14,8254.460889880955
7_80_2013-6-21,1517.6546217261907
7_80_2013-6-28,2069.6760208333335
7_80_2013-7-5,8304.483531249998
7_80_2013-7-12,14875.588297916674
7_80_2013-7-19,12594.267660416674
7_80_2013-7-26,21162.917231250005
7_81_2012-11-2,1226.0470083333335
7_81_2012-11-9,664.1913889880952
7_81_2012-11-16,26903.148410416663
7_81_2012-11-23,1315.7482145833335
7_81_2012-11-30,2117.9638104166665
7_81_2012-12-7,289.97906666666677
7_81_2012-12-14,9993.002860416662
7_81_2012-12-21,25079.632224999994
7_81_2012-12-28,7827.5480928571415
7_81_2013-1-4,13846.033491666672
7_81_2013-1-11,10842.966045238098
7_81_2013-1-18,4503.226014136904
7_81_2013-1-25,10737.792981250004
7_81_2013-2-1,13840.008324999999
7_81_2013-2-8,24373.199823214287
7_81_2013-2-15,17940.61373541667
7_81_2013-2-22,14945.23967901786
7_81_2013-3-1,6203.211468749998
7_81_2013-3-8,14875.043919345244
7_81_2013-3-15,9131.675862499997
7_81_2013-3-22,22393.26621458334
7_81_2013-3-29,5964.322014583334
7_81_2013-4-5,1399.694177083334
7_81_2013-4-12,621.7372514880954
7_81_2013-4-19,3122.6519562500002
7_81_2013-4-26,1832.3431657738092
7_81_2013-5-3,6600.153693749999
7_81_2013-5-10,13019.658227083335
7_81_2013-5-17,2685.7438270833327
7_81_2013-5-24,4842.106995833333
7_81_2013-5-31,1990.8767020833336
7_81_2013-6-7,796.9997241071429
7_81_2013-6-14,197.6428020833333
7_81_2013-6-21,1225.6798654761901
7_81_2013-6-28,1247.235370833333
7_81_2013-7-5,960.9137946428575
7_81_2013-7-12,5764.8040458333335
7_81_2013-7-19,2444.481189583334
7_81_2013-7-26,5106.056770833335
7_82_2012-11-2,666.8493958333332
7_82_2012-11-9,2688.26511875
7_82_2012-11-16,21755.892159226194
7_82_2012-11-23,32832.5156625
7_82_2012-11-30,1111.6163937500005
7_82_2012-12-7,6578.074086011911
7_82_2012-12-14,3327.5257624999986
7_82_2012-12-21,11742.086033035719
7_82_2012-12-28,1697.3463110119042
7_82_2013-1-4,1814.188805357143
7_82_2013-1-11,50.78256250000002
7_82_2013-1-18,7135.806945833332
7_82_2013-1-25,10941.303656249996
7_82_2013-2-1,819.4378318452382
7_82_2013-2-8,240.4946979166666
7_82_2013-2-15,4788.171808333334
7_82_2013-2-22,2246.4522291666653
7_82_2013-3-1,32309.016694940474
7_82_2013-3-8,9177.016076190474
7_82_2013-3-15,5695.86292152778
7_82_2013-3-22,427.6856791666667
7_82_2013-3-29,4921.416545833334
7_82_2013-4-5,8313.437804166666
7_82_2013-4-12,1535.9793133928574
7_82_2013-4-19,2026.6560958333334
7_82_2013-4-26,9857.957532440478
7_82_2013-5-3,16094.519369940483
7_82_2013-5-10,12754.008495833337
7_82_2013-5-17,23538.49871934524
7_82_2013-5-24,1208.0700062500002
7_82_2013-5-31,575.0212541666667
7_82_2013-6-7,27396.044185416657
7_82_2013-6-14,1352.7812979166667
7_82_2013-6-21,2096.8171645833336
7_82_2013-6-28,284.23254375000005
7_82_2013-7-5,9814.90751458333
7_82_2013-7-12,24593.842399999994
7_82_2013-7-19,7877.787665773809
7_82_2013-7-26,13802.41448958334
7_83_2012-11-2,10526.020076488096
7_83_2012-11-9,4400.167612946428
7_83_2012-11-16,10736.33816666667
7_83_2012-11-23,13829.322466666668
7_83_2012-11-30,26139.808419047615
7_83_2012-12-7,17980.48093065476
7_83_2012-12-14,14692.185779017862
7_83_2012-12-21,6413.123691666666
7_83_2012-12-28,14288.115979166669
7_83_2013-1-4,8590.234279166663
7_83_2013-1-11,24262.335886904762
7_83_2013-1-18,6220.119081250001
7_83_2013-1-25,564.156972321429
7_83_2013-2-1,3002.0577208333334
